course_code,prof_id,summary,metadata
MAT186,3029981.0,"An awful professor. Constantly talked about his own career struggles in landing postdocs to us. Also harsh grading made me regret my life. Started out a bit rough, but now he's improved.","Course: MAT186
Professor ID: 3029981
Avg Quality: 1.5
Avg Difficulty: 3.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: D"
MAT187,2354644.0,"Fabian is the GOAT. So funny, caring, and makes calculus very enjoyable with amazing demonstrations of differential equations and taylor polynomials in class. Great prof, good at teaching, and actually listens to and incorporates students' feedback into his teaching.","Course: MAT187
Professor ID: 2354644
Avg Quality: 4.4
Avg Difficulty: 3.0
Thumbs Up: 3
Thumbs Down: 3
Grade Mode: Unknown"
MAT187,2870449.0,She was the best professor I had in my first year of college. She always made the CALC 2 concepts extremely easy to understand. Really great! She was also the best teacher I ever had.,"Course: MAT187
Professor ID: 2870449
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
MAT187,2874768.0,"Professor ID: 2874768. Course: MAT187. Professor: Mat187. Office hours: Don't miss them at alllll. Exam-override system was dupe, amazing!","Course: MAT187
Professor ID: 2874768
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT188,2735434.0,"Lennart screenshots the textbook and talks about it in his lectures. I am almost confident he barely understands what he talks about and just rewords the textbook to make it sound like he does. Chill dude, not chill Linear Algebra professor.","Course: MAT188
Professor ID: 2735434
Avg Quality: 2.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT188,2874768.0,"Celia is a good professor who clearly understands the course material well. The difficulty stems not from herself, but the insane amount of work we had. Extremely good at teaching concepts, and lectures are very active and engaging.","Course: MAT188
Professor ID: 2874768
Avg Quality: 4.67
Avg Difficulty: 3.5
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: B-"
MAT188,2875615.0,"Great prof with amazing lectures (although more theoretical than practical). Very nice, helpful and always eager to help. He actually looks at the feedback board, so if you want to anonymously ask him to change something about his lectures, he will talk about it at the beginning of the lectures.","Course: MAT188
Professor ID: 2875615
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A+"
MAT188,2935402.0,"Prof Hendrickson made my experience in this course terrific & seamless. She was consistently available outside of class for extra help sessions. Notes were clear and detailed and helped with reviews for tests and finals. Overall, a difficult course + a talented prof = rewarding experience.","Course: MAT188
Professor ID: 2935402
Avg Quality: 3.67
Avg Difficulty: 3.33
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: B+"
MAT188,2956622.0,"Geoff is the GOAT of math profs at UofT. Very patient, very concise and his lectures are very engaging. If you can do his lecture problems you are ready for anything.","Course: MAT188
Professor ID: 2956622
Avg Quality: 5.0
Avg Difficulty: 3.14
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Incomplete"
MAT223,2227812.0,"Professor Ali is my favourite professor. He is very thorough with explaining and cares about his students. Although he is fast, that pushes the students to be fast too. Would 100% pick him over Howell for MAT223.","Course: MAT223
Professor ID: 2227812
Avg Quality: 4.67
Avg Difficulty: 4.33
Thumbs Up: 17
Thumbs Down: 4
Grade Mode: Not sure yet"
MAT223,2915971.0,"Simon Xu is the best professor that I've ever had. His classes are very clear and the way he explains the concepts makes it very easy to understand. If there's a choice to take his lec, then choose him!!!!!","Course: MAT223
Professor ID: 2915971
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 4
Thumbs Down: 0
Grade Mode: A+"
MAT223,2923391.0,"Explained concepts quite well for the most part, gave a good amount of practice problems, and held a lot of office hours especially towards the final. Good lecturer overall. Course: MAT223. Professor ID: 2923391.","Course: MAT223
Professor ID: 2923391
Avg Quality: 4.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT223,2955368.0,"One of the most chill instructors in the course. Walks around the lecture hall during problem-solving time to help students. Good prof, explains things very well, gives the opportunity during lectures to try to solve the problems on your own.","Course: MAT223
Professor ID: 2955368
Avg Quality: 5.0
Avg Difficulty: 1.75
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT223,3026901.0,"Good as a teacher, terrible as a coordinator. Fun classes, good homeworks and quizzes. Exam had hard computations but not bad. Would take again if he was given a premade syllabus not subject to change.","Course: MAT223
Professor ID: 3026901
Avg Quality: 4.0
Avg Difficulty: 1.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT223,3064685.0,"Good lecturer and goes around for questions during practice problems. Slideshows are screenshots from the lecture notes and he does them on the chalkboard. He does often overcomplicate simple concepts and if you don't understand something and ask him, he'll likely give a confusing answer.","Course: MAT223
Professor ID: 3064685
Avg Quality: 4.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B+"
MAT224,2288403.0,"Nice lecturer, very clear when he explain things to you. But be prepared to spend a lot of time understanding his problem sets because of the bunch of notations. I really think his problem set can be much more concise and right to the point.","Course: MAT224
Professor ID: 2288403
Avg Quality: 4.0
Avg Difficulty: 4.33
Thumbs Up: 2
Thumbs Down: 0
Grade Mode: Unknown"
MAT224,2875615.0,Denis Gorodkov is hands down the best professor I have ever had at UofT. His lectures were extremely engaging and you could tell he really cared about his students. He organized two 3 hour long review sessions before the final exam.,"Course: MAT224
Professor ID: 2875615
Avg Quality: 5.0
Avg Difficulty: 2.8
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT224,2973594.0,"lecture not that good, but very helpful. will answer questions on piazza. I can't imagine how someone who doesn't speak English becomes a professor at the University of Toronto.","Course: MAT224
Professor ID: 2973594
Avg Quality: 2.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 1
Grade Mode: C"
MAT224,3019400.0,"the worst professor in uoft. Course: MAT224. Professor ID: 3019400. Profession: ""Professor"" Course Name: ""Mat224"" Course URL: http://www.mat224.com/mat224/professors.","Course: MAT224
Professor ID: 3019400
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: C"
MAT232,2227812.0,"Many people dislike him because they think he goes too fast, but you really have to spend time to talk to him. He doesn't just explain the information, but explains how its derived clearly so you won't have to memorize the information.","Course: MAT232
Professor ID: 2227812
Avg Quality: 4.0
Avg Difficulty: 4.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A+"
MAT234,1187697.0,"""Professor"" Bernardo changed this course from a normal ode course to this slop. We have done absolutely nothing in lecture other than make models for random scenarios, followed by ""now take 10 mins and model this on excel""","Course: MAT234
Professor ID: 1187697
Avg Quality: 1.0
Avg Difficulty: 4.86
Thumbs Up: 10
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT234,2981341.0,"Kevin barely has the knowledge himself to PASS the course that he is responsible for teaching. Countless times over the semester, he has been corrected by students in lecture sessions. He doesn't coordinate with the other professors so the two lecture sessions are learning completely different things.","Course: MAT234
Professor ID: 2981341
Avg Quality: 1.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT235,2292775.0,The best math teacher I've ever had the pleasure of being taught by. He is very nice and seems to care about all his students. You can tell he enjoys what he teaches. Best TA ever! He is my husbando,"Course: MAT235
Professor ID: 2292775
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 1
Thumbs Down: 1
Grade Mode: A+"
MAT235,2544828.0,Jamal is an incredibly sweet person. He genuinely cares about his students and how they do on tests. One of the best profs on campus. Easiest math course cuz of great teaching. The GOAT.,"Course: MAT235
Professor ID: 2544828
Avg Quality: 5.0
Avg Difficulty: 2.47
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT235,2985141.0,"Super caring, encouraging, and patient teacher. Provide detailed lecture notes to follow and offer a lot of help to students, especially before tests. He indeed gives me a nice experience in learning math!","Course: MAT235
Professor ID: 2985141
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
MAT235,3015635.0,Mikale Reddy is the best professor i've ever met in my first year in UofT. The secret to Mikale's instructing style is that he keeps it very simple. He starts with a blank sheet and writes down key points and works through problems directly from the textbook.,"Course: MAT235
Professor ID: 3015635
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT235,3075388.0,"One of the most elite get to the point math profs I've ever had, it's 75% through the year and his lectures are always full. Well structured lectures, explains concepts really well, and is pleasant to speak to.","Course: MAT235
Professor ID: 3075388
Avg Quality: 5.0
Avg Difficulty: 2.43
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT237,2136365.0,"Extremely disorganized and the inattention to details is apparent. The course notes are ridiculed with errors and typos. Midterm room location will ""probably"" come out the day before the exam.","Course: MAT237
Professor ID: 2136365
Avg Quality: 4.0
Avg Difficulty: 3.0
Thumbs Up: 20
Thumbs Down: 7
Grade Mode: Unknown"
MAT237,2233154.0,Prof Zaman is without question the best prof I have had at UofT. He gives a lot of clarity on the concepts and explains common pitfalls and misconceptions well. He has a lecture note of 937 pages. He doesn't teach during lecture. Just solving some problems in work sheets.,"Course: MAT237
Professor ID: 2233154
Avg Quality: 4.21
Avg Difficulty: 3.28
Thumbs Up: 40
Thumbs Down: 12
Grade Mode: A"
MAT237,2283636.0,"Textbook reader without explanation nor insights. tough test, during lecture she doesnt show rough work and just read lectures notes. Textbook reader, use undefined notation in homework problems. Not a good coordinator.","Course: MAT237
Professor ID: 2283636
Avg Quality: 1.0
Avg Difficulty: 4.0
Thumbs Up: 16
Thumbs Down: 0
Grade Mode: Unknown"
MAT237,2354644.0,"Fabian Parsch is an exceptional professor. His lectures are always engaging and fun, he is extremally sharp meaning that he can respond to questions with very well put together answers. He is very welcoming and caring to all of his students. Highly recommend.","Course: MAT237
Professor ID: 2354644
Avg Quality: 5.0
Avg Difficulty: 3.33
Thumbs Up: 2
Thumbs Down: 0
Grade Mode: B"
MAT237,2923391.0,"The instructor clearly cares about the class, and is very engaged with the section during lectures. He loves math and tries to share that passion, but his coordination makes it difficult to keep up, the class was very disorganized.","Course: MAT237
Professor ID: 2923391
Avg Quality: 3.67
Avg Difficulty: 4.5
Thumbs Up: 2
Thumbs Down: 0
Grade Mode: A"
MAT240,2288403.0,Had him as TA for MAT240. Ozgur is really amazing. I looked forward to his tutorial so much because he explained all concepts in a more understandable way. He likes to talk about his own research. Really nice & clear handwriting.,"Course: MAT240
Professor ID: 2288403
Avg Quality: 4.0
Avg Difficulty: 4.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Unknown"
MAT240,3051466.0,"Mathilde is one of the rare math profs at UofT that acts human. She tends to teach everything at an extremely fast pace. Her teaching style is great, but it's hard to learn without prior knowledge of linear algebra.","Course: MAT240
Professor ID: 3051466
Avg Quality: 4.67
Avg Difficulty: 3.28
Thumbs Up: 0
Thumbs Down: 1
Grade Mode: A+"
MAT244,1187697.0,"This is the most unorganized course I have ever taken in uoft. We are supposed to learn ODE and get prepared for 3rd year PDE. Also, the group midterm and group final is just horrible and ridiculous. Never ever take a course with Bernardo in it, coordinator or not.","Course: MAT244
Professor ID: 1187697
Avg Quality: 1.0
Avg Difficulty: 3.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: D+"
MAT244,2471724.0,"Good lecturer given the amount of content required to teach. Class is a total waste of time. He clearly has no idea what level students are at. Writes endless notes with little/no explanation. He might have improved alot this semester, im not sure.","Course: MAT244
Professor ID: 2471724
Avg Quality: 3.33
Avg Difficulty: 3.67
Thumbs Up: 2
Thumbs Down: 1
Grade Mode: Unknown"
MAT244,2887872.0,Professor ID: 2887872. Professor ID: 2897872Average Quality: 4.0. Average Difficulty: 2.0; Grade Mode: C+. First-year professor is cooler than several of my friends.,"Course: MAT244
Professor ID: 2887872
Avg Quality: 4.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: C+"
MAT244,2923391.0,"Disorganized, amateurish, barely prepared for lectures. Made mistakes in practically every lecture and ended up confusing everyone even more when trying to resolve them. The course is not that difficult, but you just have to study from the textbook as the lectures are awful.","Course: MAT244
Professor ID: 2923391
Avg Quality: 1.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT244,2944612.0,"She gives out snacks in OH and her lecture is super clear, 10/10, she is such a nice person too. I was so stunned to hear that she has a PhD from Yale, shes so humble.","Course: MAT244
Professor ID: 2944612
Avg Quality: 5.0
Avg Difficulty: 1.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B"
MAT244,3095645.0,Prof Idu helped me get over my fear of professors! So kind and so willing to help you in any way he can. So caring and clearly passionate about his field of work. The nicest professor I've ever encountered at this school.,"Course: MAT244
Professor ID: 3095645
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT246,2875615.0,Denis was above and beyond what I expect from a professor and he made math less of a mystery for me!! Lack of exam level practice problems. No examples of what a 10/10 complete proof response should look like. The absolutely GOAT of UTSG math department.,"Course: MAT246
Professor ID: 2875615
Avg Quality: 3.62
Avg Difficulty: 2.92
Thumbs Up: 11
Thumbs Down: 5
Grade Mode: A+"
MAT246,2920072.0,"Gives an unreasonable amount of weekly assignments, each worth an extremely small percentage of your grade. Meticulously nitpicks for plagiarism on homework worth ~1% if you have a similar answer to an answer key that he previously released, and doesn't let you know he reported you til weeks after. Avoid him at all cost!!!","Course: MAT246
Professor ID: 2920072
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 6
Thumbs Down: 0
Grade Mode: C+"
MAT246,2952387.0,Dr. Shen reads/answers all the questions on Piazza which definitely did not happen with some/most of my other professors that just don't care :*(. She gives clear lectures and she herself makes very good lecture notes. She takes every of your work seriously.,"Course: MAT246
Professor ID: 2952387
Avg Quality: 5.0
Avg Difficulty: 3.6
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT246,3025511.0,"Professor Tona is an excellent lecturer. He explains the concepts well, gives appropriate examples that help us to gain deeper understandings of the ideas. The problem sets provided excellent practice for the material, offering a well-balanced level of difficulty.","Course: MAT246
Professor ID: 3025511
Avg Quality: 5.0
Avg Difficulty: 2.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT246,3088322.0,"No resources other than his lecture notes that are completely illegible. Said there would be 10% tut quizzes but gave up on that idea. Apologized for making midterm 2 way too hard so he let us drop the grade. Nice guy, but the worst teacher.","Course: MAT246
Professor ID: 3088322
Avg Quality: 1.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT267,2811531.0,"His writing can be quite illegible, and he goes through material quickly. He records his lectures; they are/can be unclear. He has great personality though, and the topics are engaging. Do the readings.","Course: MAT267
Professor ID: 2811531
Avg Quality: 4.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: B-"
MAT292,2354644.0,"He is the best math teacher I have met in engsci. He is very nice, funny and cute. He has a great sense of humor. He's a very good teacher. I love him.","Course: MAT292
Professor ID: 2354644
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT301,2952387.0,One of the best professors I have had in UT. The lecture notes/ solutions/ material were amazingly written. She spends extra time after class and OH to answer questions. She actively listens to student feedback and makes adjustments to the course as needed.,"Course: MAT301
Professor ID: 2952387
Avg Quality: 5.0
Avg Difficulty: 2.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT315,2922793.0,MAT136 WOKE UP LATE TO THE EXAM AND DIDN'T EVEN WRITE the EXAM SO WE COULDNT START. Andy made mistakes in each homework and only make an announcement just before the deadline. Uses lectures to repeat theorems and proofs from the book.,"Course: MAT315
Professor ID: 2922793
Avg Quality: 1.0
Avg Difficulty: 4.5
Thumbs Up: 24
Thumbs Down: 0
Grade Mode: A+"
MAT315,2958085.0,"The course is quite interesting and Malors makes it even better. Though the weekly homework is quite lengthy, it prepares you well for the midterm and final exams. Would recommend it if you want to explore number theory and are ready to put in the effort.","Course: MAT315
Professor ID: 2958085
Avg Quality: 5.0
Avg Difficulty: 4.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT315,2991788.0,"After the difficult midterm, Professor Slamen admitted fault on the side of the teaching staff. He also held us accountable for our own lack of understanding of some of the concepts. For his first time teaching, he did a great job at both lecturing and improving.","Course: MAT315
Professor ID: 2991788
Avg Quality: 4.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
MAT327,2872079.0,"Daniel's lectures are very well motivated and his assignments have a great mix of easy to hard problems. As this was a math specialist course, the workload was expected and standard for a specialsit course. Exams are fair, you just need practice.","Course: MAT327
Professor ID: 2872079
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A+"
MAT332,2942477.0,"Lectures are fast paced but enjoyable, psets are difficult and the grading has been harsh but like others said he is honest about it and does adjust the grading. He is also one of the best lecturers that I've had. Only drawback is that grading is sometimes slow.","Course: MAT332
Professor ID: 2942477
Avg Quality: 4.25
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT334,2283636.0,The lecturer was really not good. She would waive her hands so much to explain basic topology that she would basically say false things. The course is not as computational as other prof which is a good thing if you like proof more than computation.,"Course: MAT334
Professor ID: 2283636
Avg Quality: 3.2
Avg Difficulty: 3.0
Thumbs Up: 25
Thumbs Down: 13
Grade Mode: Unknown"
MAT334,2921925.0,Professor ID: 2921925. Course: MAT334. Professor ID:  2921925; Course name: Mat334. Course title: MAT334; Course number:  MAT334; Class size: 8.,"Course: MAT334
Professor ID: 2921925
Avg Quality: 5.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT334,2944612.0,"The workload is heavy and the problem set is hard, but you can get the answer step by step from her in office hours. The midterm was easy and the final review sheet is also super helpful for the reviewing.","Course: MAT334
Professor ID: 2944612
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT334,2991974.0,He is one of the best math professors at UofT. He is organized and has clear and fair expectations. Don't really need to go to class since he has recorded lectures. If you do the practice test material he gives before midterms and final you'll do pretty well.,"Course: MAT334
Professor ID: 2991974
Avg Quality: 5.0
Avg Difficulty: 3.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT337,2811531.0,"Avoid taking MAT337 with Ignacio if possible. He doesn't explain concepts clearly and tends to go through the material very quickly. Assignments often consist of 30-50 questions, but only three are graded harshly.","Course: MAT337
Professor ID: 2811531
Avg Quality: 1.0
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Rather not say"
MAT337,3003937.0,"You definitely need to do extra work taking his class. It's hard to read his notes, so you better sit on the front rows. The midterm and final are really difficult, so it's really necessary to go to office hour and tutorials.","Course: MAT337
Professor ID: 3003937
Avg Quality: 3.0
Avg Difficulty: 4.67
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A"
MAT337,3088745.0,"One of the most caring people ever, would always stay late, or schedule a private office hour. You can tell he really cares and wants students to succeed. All assignments were super fair as long as you studied the material he gave you.","Course: MAT337
Professor ID: 3088745
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT344,2853449.0,Professor Saraf has very interesting and informative lectures and teaches the concepts in a fun way. Will recommend any course she is teaching in the CS or Math department. Her tests reflect what is taught in the lectures and her notes are very well organized. She is super approachable and friendly.,"Course: MAT344
Professor ID: 2853449
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MAT344,3054844.0,"Lior is a new hire at UofT, but he is an absolute GEM in the math department. He is very passionate about combinatorics, and encourages questions. This course was not bird, so be prepared to put in the extra effort to study.","Course: MAT344
Professor ID: 3054844
Avg Quality: 5.0
Avg Difficulty: 3.33
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
MAT351,3087795.0,"Made me love PDEs. Course: MAT351. Professor ID: 3087795. Course name: "" MAT351"" Course title: ""Mat351"" Class size: 2.5.","Course: MAT351
Professor ID: 3087795
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT357,2991974.0,"Ben is great and has fair quizzes and tests. He gives clear lectures and is very approachable. He was very good at explaining things clearly and if something didn't make sense, he made himself very available and was excited when students came to office hours to ask questions.","Course: MAT357
Professor ID: 2991974
Avg Quality: 3.25
Avg Difficulty: 4.25
Thumbs Up: 2
Thumbs Down: 0
Grade Mode: A+"
MAT363,2354644.0,"Fabian is good at explaining some of the most counterintuitive concepts in a way that most can understand with ease. He focuses on developing these skills for his students via his assignments and tests, focusing on intuition and rigor.","Course: MAT363
Professor ID: 2354644
Avg Quality: 4.33
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT367,2944612.0,"Term tests were graded harshly. She left for a week to give a presentation which meant we didn't get lectures. Ran out of TA hours for the course so we lost our tutorials. The midterm was hard with a very low average. Lectures were fine, but everything else was not.","Course: MAT367
Professor ID: 2944612
Avg Quality: 1.67
Avg Difficulty: 5.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: C+"
MAT402,2283636.0,She must have improved from the last reviews because she was great! The class was really interesting and she always tried to expand beyond the textbook. There were a lot of free marks and she was very accommodating with homework. The TAs were the best part though.,"Course: MAT402
Professor ID: 2283636
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MAT464,3071471.0,"Professor ID: 3071471. Course: MAT464. Professor ID:3071471, Course name: Mat464. Course URL: http://www.mat464.com/mat464/course.html. Course name is MAT464, Course URL is http:www.matt464.co.uk/course/Mat464.html, Course title is MAT","Course: MAT464
Professor ID: 3071471
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT482,3068921.0,"Professor Varma has an incredible talent for making math lectures both engaging and insightful. She explains complex concepts in a way that's easy to understand and encourages curiosity. Plus, her fair grading policy motivates students to do their best.","Course: MAT482
Professor ID: 3068921
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MAT495,2233154.0,Very good researcher on top of good instructor. Course: MAT495. Professor ID: 2233154. Professor Name: John C. H. Houghton. Course Name: MAT485. Professor name: John Houghter. Course name: MAT496. Course title: MAT494. Course size: 4.5.,"Course: MAT495
Professor ID: 2233154
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MBP1027,3021107.0,This course consisted of lectures from a few different profs. Macgowan focused mainly on motion in MRI. He's good if you want to learn about concepts at a high level. He sounds boring and mentally absent.,"Course: MBP1027
Professor ID: 3021107
Avg Quality: 1.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MCS329,2358158.0,"Sutton is nice, but grading was arbitrary, expectations were never clear, and the material had no relevance to the course. Graded discussion posts (that sucked) and essays with low word counts worth a ton. Don't take this class.","Course: MCS329
Professor ID: 2358158
Avg Quality: 2.0
Avg Difficulty: 4.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
MGD429,2917013.0,Mohammad is very helpful inside & outside class. Gave many good examples and encouraged the class to participate in the chat - very interactive. Would recommend to students who want to study data science/analysis.,"Course: MGD429
Professor ID: 2917013
Avg Quality: 5.0
Avg Difficulty: 1.67
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A+"
MGMB012016,2123482.0,"Professor avni is the best prof. and i so wish all the profs in u of t were like he. i looked forward to every next class, never missed a single class and paid full attention she was surely a star.","Course: MGMB012016
Professor ID: 2123482
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 2
Thumbs Down: 0
Grade Mode: Unknown"
MGT2225,2979372.0,Professor Hadi is an excellent professor and really good at teaching audit. He gives real-world examples and ties it all in with his own experience working in audit. It was the one class I wasn't anxious about because i felt as I was well prepared.,"Course: MGT2225
Professor ID: 2979372
Avg Quality: 5.0
Avg Difficulty: 2.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MGT330,2471729.0,The professor is really bad with his explanations and supper clumsy with his assignments specially the simulation. There are several problems with the simulation for investmsnts and the exam is completly dofferent than course work. I would not take this course again.,"Course: MGT330
Professor ID: 2471729
Avg Quality: 3.43
Avg Difficulty: 3.71
Thumbs Up: 7
Thumbs Down: 5
Grade Mode: B+"
MGT412,2471729.0,"The class on Computational Finance was hands down the most useful I had this year. He uses many real-world examples with trading data, great for getting used to a career in finance. Assignments and test are difficult and tricky, but he grades them leniently.","Course: MGT412
Professor ID: 2471729
Avg Quality: 5.0
Avg Difficulty: 4.0
Thumbs Up: 6
Thumbs Down: 0
Grade Mode: A"
MGY250,2227100.0,"The hardest part was the final exam but other than that the assignment and weekly quizzes were easy. While lectures are presented in a logical flow, the material is often very redundant. best not to take this course if you're expecting a bird course or ur not genuinely interested in it.","Course: MGY250
Professor ID: 2227100
Avg Quality: 4.0
Avg Difficulty: 2.8
Thumbs Up: 4
Thumbs Down: 1
Grade Mode: A"
MGY250,2588133.0,"We got some of his lectures in MGY250. One of the most disorganized ones, he's also got typo's in them so I doubt he actually dedicated much time to creating them. Just leaves me more confused.","Course: MGY250
Professor ID: 2588133
Avg Quality: 1.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Not sure yet"
MGY277,2227100.0,"The final exam was tough and there was a lot of memorization of specific microorganisms. The weekly quizzes, and group assignments were all grade boosters (unless you picked a bad group). Overall not a bad course or prof.","Course: MGY277
Professor ID: 2227100
Avg Quality: 2.0
Avg Difficulty: 3.67
Thumbs Up: 1
Thumbs Down: 0
Grade Mode: A"
MGY470,2588133.0,"Very disorganized course, please organized the content so that people can understand what's happening in the course. Need to provide examples for everything even if not asked for. Weird questions, asked for 'key phrases' but are expecting sentences. Cannot be reasoned with, best to avoid.","Course: MGY470
Professor ID: 2588133
Avg Quality: 2.0
Avg Difficulty: 4.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: Unknown"
MIE100,1903994.0,"Professor Anthony Sinclair is a wonderful specimen of a human being. Explains concepts and examples very clearly, and even provides a coffee break in every lecture to help students calm down a bit. Out of the entire MIE100 teaching team this semester, he genuinely should have been the course co-ordinator.","Course: MIE100
Professor ID: 1903994
Avg Quality: 4.93
Avg Difficulty: 2.93
Thumbs Up: 8
Thumbs Down: 0
Grade Mode: Unknown"
MIE100,2993343.0,"Professor ID: 2993343. Course: MIE100. Professor ID:2993343, Course ID: Mie100. Course Name: ""MIE100 Course"" Course name: ""The Goat"" Course title: "" The Goat""","Course: MIE100
Professor ID: 2993343
Avg Quality: 5.0
Avg Difficulty: 3.0
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A"
MIE100,3078693.0,"He was super caring and genuinely wanted his students to succeed in the course. 9 am lectures Monday, Wednesday Friday and I didn't skip once all semester. His examples are super similar to exam questions and he goes over everything in detail.","Course: MIE100
Professor ID: 3078693
Avg Quality: 5.0
Avg Difficulty: 3.5
Thumbs Up: 0
Thumbs Down: 0
Grade Mode: A-"
