prof_id,course_code,date,quality,difficulty,for_credit,attendance,would_take_again,grade,textbook,comment,thumbs_up,thumbs_down
2848524.0,PHL306,"Dec 8th, 2024",5.0,3.0,Yes,Not Mandatory,Yes,,Yes,I loves Mr Hadisi. Even though the course content was heavy and hard to understand he was so understanding and did his best to be clear with his explanations.,0,0
2848524.0,PHL201,"Jan 18th, 2023",5.0,4.0,Yes,Mandatory,Yes,A,N/A,"He is an excellent, logical and supportive professor. Definitely one of my favorite professors at U of T!",0,0
2848524.0,PHL201,"Nov 30th, 2022",4.0,4.0,Yes,Not Mandatory,Yes,,N/A,"His lectures are pretty interesting and his slides are great to follow along. However, the lectures are extremely long and he gives students too much time to ask questions/share their thoughts which ends up taking a lot of time and most of the time they are unnecessary comments. Two essays and one final. Not bad",0,0
2848524.0,PHL201,"Nov 21st, 2022",4.0,4.0,Yes,Not Mandatory,Yes,Not sure yet,N/A,"Great lecturer with a few problems. One idiot in class constantly raises his hand to ramble about what he thinks instead of asking a question, he takes up like 20 mins/lecture, this guy should be dealt with. He also assigned a 30% essay over reading week and didn't give the prompts until the day before and we got no grading rubric. TAs are tough.",0,0
2872079.0,MAT133,"Apr 14th, 2025",5.0,3.0,Yes,Not Mandatory,Yes,A-,N/A,I took Mat 137 with him. Lectures were very clear; he stayed over time always to answer everyone's questions. Highly recommend.,0,0
2872079.0,MAT133,"Jan 6th, 2025",5.0,3.0,Yes,Not Mandatory,Yes,Incomplete,N/A,"I'm Prof Wilches MAT137 class and I'm so glad I ended up in his section. He is clear, patient, helpful and has a real connection with his students. His lectures notably help solidify the course material that is very challenging to follow and is quick paced. He is always available before & after classes and is genuinely interested in your success.",0,0
2872079.0,MAT327,"Nov 1st, 2024",5.0,2.0,Yes,Not Mandatory,Yes,A+,Yes,"Really nice guy. His grading scheme is very generous so as long you try your grade will not be bad. As this was a math specialist course, the workload was expected and standard for a specialsit course. Daniel's lectures are very well motivated and his assignments have a great mix of easy to hard problems. Exams are fair, you just need practice.",1,0
2872079.0,MAT133,"May 20th, 2024",4.0,2.0,Yes,Not Mandatory,Yes,A+,Yes,"He is really nice and caring, and explains concepts clearly which is crucial for math. He often sticks around after lectures for any questions you may have, so take advantage of that if you're struggling with some concepts (often they're not hard, you just need a bit more explanation). Enjoyed his lectures! :)",1,0
2872079.0,MATA22H3,"Dec 23rd, 2023",1.0,4.0,Yes,Not Mandatory,,A-,Yes,"If you see this professor, never take the course. His MATA22 lecture is about nothing. Every lecture he just chats with students and teach nothing. I self studied for the whole semester.",1,1
3087037.0,ECO422,"Apr 14th, 2025",5.0,4.0,,Not Mandatory,Yes,A,N/A,Professor Ritto is very knowledgable about the material and really guides you to an understanding of the current state of Monetary economics. It's a great class with lots of homework but you learn a lot.,0,0
3087037.0,ECO422,"Apr 9th, 2025",5.0,4.0,Yes,Not Mandatory,Yes,,N/A,"A great professor who cares about his students and takes the time to answer questions both in and outside of class. Lectures can be very tough and hard to understand, but Prof. Ritto makes himself accessible so each student can get the support they need. Generally a great guy who is fun to talk to!",0,0
3089275.0,civ324,"Apr 15th, 2025",2.0,3.0,Yes,Not Mandatory,,B+,N/A,"This professor was okay—he tried to teach well, but the course had issues. The marking scheme lacked clarity, and we didn't get solutions to understand mistakes. Before the midterm, he left for a research trip with little notice, making it hard to reach him.",0,0
2932372.0,ECO365,"Jul 4th, 2025",3.0,5.0,Yes,Not Mandatory,,A-,Yes,Great prof only if you want a prof to talk to. Preparing for his tests is hard!,0,0
2932372.0,ECO365,"Apr 14th, 2025",1.0,5.0,Yes,Mandatory,,Not sure yet,Yes,"Super disorganized, it is so overwhelming to prepare for exams, the university portal is a complete mess.",0,0
2932372.0,ECO364,"Apr 7th, 2025",1.0,5.0,Yes,Mandatory,,A-,Yes,"Terrible time management. He often changed deadlines with short notice, making it hard to know when things were due. Lectures are borderline useless as he talks about nonsense for the majority of class, making it extremely hard to stay engaged. Most assignments have no rubric!
He means well but is a terrible prof.",0,0
2932372.0,ECO364,"Mar 23rd, 2025",1.0,5.0,,Mandatory,,Rather not say,Yes,"Avoid at all costs. Disorganized, overheard making questionable comments about international students. Means the best but just shouldn't be teaching.",0,0
2932372.0,ECO365,"Dec 9th, 2024",3.0,3.0,,Not Mandatory,,,N/A,"nice guy, a not-so-ok prof",0,0
2932372.0,eco232,"Dec 5th, 2024",1.0,5.0,Yes,Mandatory,,B+,Yes,"Terrible experience, 56-page final exam and quizzes were ~30 pages, pretty much expects you to memorize rather than understand the content, has a mandatory textbook but barely actually uses it, lectures don't correspond to textbook, teaches the course as if students are econ majors when eco232 is intended for international relations students :(",0,0
2932372.0,eco231,"Dec 5th, 2024",1.0,5.0,Yes,Mandatory,,C-,Yes,"Changed test dates with a week notice (moved the midterm up), insanely long exams and even quizzes were 30 pages, supposed to be an international relations-oriented course, but was nothing of the sort, reused lectures from his econ major class, expects too much from undergrad non-econ students, def would not recommend taking his courses!",0,0
2932372.0,ECO364,"Nov 19th, 2024",2.0,3.0,,Not Mandatory,,,N/A,"he talked about random stuff too much during the first few weeks, and how that finals are coming up he is rushing through all the materials. there is no structure to the course at alllllllllll",0,0
2932372.0,ECO365,"Nov 14th, 2024",1.0,3.0,,Not Mandatory,Yes,,N/A,Disorganised,1,0
2932372.0,ECO202,"Oct 2nd, 2024",1.0,5.0,,Mandatory,,B,Yes,"Too many exams, “bonus” is not really considered as bonus, and only requires memorization instead of understanding. Won't take his course ever again …",0,0
2932372.0,eco231,"Aug 29th, 2024",1.0,5.0,Yes,Mandatory,Yes,C+,Yes,"He changed deadlines at random, moved our midterm up by a week. Very difficult marking, unclear expectations, changed around the syllabus at random. Got us to buy textbooks that we rarely used since lectures & exams didn't follow the textbook. Very long difficult exams, not nearly enough time given to finish them. Bad lectures, had to self learn.",0,0
2932372.0,ECO202,"Jul 10th, 2024",1.0,5.0,Yes,Mandatory,,Rather not say,N/A,Avoid him at all cost. He was the worst professor I have ever met at uoft,0,0
2932372.0,ECO202,"May 29th, 2024",1.0,4.0,Yes,Mandatory,,B-,Yes,"Prof Owen the type of guy to ask you questions about his own assignments, the type of guy to ignore part of your answers, the type of guy to get hired just to show how lazy a person can be, the type of guy to hypnotize us by singing lullaby, the type of guy to arrive while leaving, the type of guy to provide extra credit that worth zero.",0,0
2932372.0,ECO202,"May 27th, 2024",1.0,5.0,Yes,Mandatory,,C+,Yes,"The most irresponsible professor ever, not willing to admit mistakes. Unfair grading, extremely lazy and igores to mark some of your answers. Unorganized course page and has no ideas about his own assignments. Confusing grammer, ask you to write exactly the same as he said on tests, or else u get 0.",0,0
2932372.0,ECO202,"May 13th, 2024",1.0,5.0,Yes,Mandatory,,Rather not say,Yes,"Lack of clarity and care in grading, leaving students uncertain about bonus assignment points. The oversight of not grading entire exam sections reflects negligence. Difficult to communicate, and empathy is absent. Students must uncover grading errors independently, with the professor's refusal to acknowledge mistakes worsening the situation.",0,0
2932372.0,ECO202,"May 13th, 2024",1.0,5.0,Yes,Mandatory,,,N/A,"Lack of clarity and care in grading, leaving students uncertain about bonus assignment points. The oversight of not grading entire exam sections reflects negligence. Difficult to communicate, and empathy is absent. Students must uncover grading errors independently, with the professor's refusal to acknowledge mistakes worsening the situation.",0,0
2932372.0,ECO202,"May 9th, 2024",1.0,4.0,Yes,Mandatory,,,N/A,"Ill never take his course anymore, contents are not clear. Never got a correct mark of quizzes or exam. Always unmark some of the question. How he chooses TAs is awful as well. Can't learn anything from lecture, gpt tells me more than lecture.",0,0
2932372.0,ECO202,"Apr 16th, 2024",5.0,3.0,Yes,Mandatory,Yes,A,Yes,"This prof will provide practice, or discussion questions for the term test and the midterm,if you can review the discussion very carefully, you will be fine with all your tests, also, always have a chance to redo the archive homework,we also get a lot of chance to get the bonus point, he provides review session before each test.",0,0
2932372.0,ECO202,"Feb 10th, 2024",1.0,4.0,Yes,Mandatory,,Not sure yet,Yes,"The worst prof ive ever met at uoft, his rlly not good at teaching...",0,0
2932372.0,eco231,"Oct 17th, 2023",1.0,3.0,Yes,Mandatory,,Incomplete,Yes,"i wish there was an option to tag a prof as ""disrespected"" because this man is the opposite of respected, just look at his ratings at uni of iowa, it says everything that needs to be said. i literally can't believe that a person can talk so much yet say so little . it's impressive at this point.",0,0
2583349.0,ERS202,"Jul 1st, 2025",1.0,4.0,Yes,Mandatory,,Incomplete,N/A,The courses requires a lot of work especially the labs.,0,0
2583349.0,ERS202,"Apr 14th, 2025",5.0,5.0,Yes,Mandatory,Yes,A-,N/A,ERS202 with Prof. Santimano is a great course. The assignments can be challenging but so rewarding when you figure it out. Prof. Santimano provides a lot of support and guidance. She is always available. She made the course a very enjoyable and transcended my knowledge of earth science. I wish all course were like this. I learned a lot,0,0
2583349.0,ESS241,"Feb 10th, 2025",5.0,4.0,Yes,Mandatory,Yes,A-,N/A,"Really liked the assignments. They were challenging but so rewarding when you figure it out. 
Prof. Santimano helps the class to work through the assignments. She really helps us build our skills. 
Awesome professor",0,0
2583349.0,ESS241,"Feb 5th, 2025",5.0,4.0,Yes,Not Mandatory,Yes,A-,N/A,Tasca is awesome,0,0
2583349.0,ESS241,"Jan 21st, 2025",5.0,4.0,Yes,Mandatory,Yes,A-,Yes,"Very enthusiastic professor. Really cares that her students succeed. Dr. Tasca explains concepts well.  This is a difficult course with quite complex concepts, she makes it easy to grasp. I really enjoyed the labs, lot of guidance from the professor and TAs. It made the process a lot less stressful. I hope I can take more classes with Dr. Tasca.",0,0
2583349.0,ESS199,"Nov 17th, 2024",5.0,1.0,,Mandatory,Yes,A,N/A,"Prof. Santimano's ESS199 was a great course to take! It was really easy and I enjoyed it because most of your grade came from one presentation that you give, and then participating in discussions of other student presentations.",0,0
2583349.0,ESS224,"May 25th, 2024",5.0,4.0,Yes,Mandatory,Yes,A,N/A,"Dr. Tasca is a good professor. She explained concepts in a way that was easy to understand. I enjoyed the labs greatly. I had never been interested in rocks and minerals before, but now, I try to identify rocks and minerals on the sidewalk",0,0
2583349.0,ESS241,"Jan 8th, 2023",5.0,4.0,Yes,Not Mandatory,Yes,A,Yes,"Ditto, Labs are very important. Professor Tasca gives a lot of information and help on how to do the labs. If you are diligent you can get most of the work done in the lab session.",2,0
2583349.0,ESS241,"Jan 3rd, 2023",5.0,3.0,Yes,Not Mandatory,Yes,,Yes,"I was skeptical about the course when I saw the reviews but after taking the course I can honestly say, yes structural geology does have some difficult concepts. But Tasca explains these quite well and made the course one of the best university courses I have taken. Key advice- You need to put in the work and attend labs to do well. Labs are imp!!!",1,0
2583349.0,ESS241,"Dec 6th, 2022",2.0,4.0,Yes,Not Mandatory,,Not sure yet,Yes,"She seems like a very kind person and knows her material well, yet over the course of taking 241 I became increasingly discouraged, which eventually led me to dislike structural geology completely. The lectures were ok but the labs were challenging & confusing. I felt like I was thrown into the deep end and had to figure everything out myself.",0,0
2583349.0,ESS105,"Jun 6th, 2022",5.0,3.0,Yes,Not Mandatory,Yes,A-,Yes,"The prof for this course was absolutely amazing! She explained concepts extremely well, always took the time to answer questions and seemed to display a real passion for the material. One of my favourite courses this semester. I loved the pizza analogy",0,0
2583349.0,ESS105,"Apr 25th, 2022",3.0,3.0,Yes,Not Mandatory,,Not sure yet,Yes,The class was exhausting because there are weekly assignments or quizzes to complete. Tasca gave lots of homework. She is really kind and helpful when you need some clarifications or help during class. the assignments are so lengthy. She takes a long time marking homework. Term tests are doable. But geological concepts is not easy to understand.,0,0
2583349.0,ESS241,"Feb 3rd, 2022",5.0,4.0,Yes,Mandatory,Yes,A,Yes,"This course was setup how every course should be. Lots of support from TAs, good assignments, Prof. Santimano is great. She sets up the test for students to learn which is rare at university. The labs helped me learn a lot. Prof. Santimano kept the entire class engaged in the material.",0,0
2583349.0,ESS241,"Jan 9th, 2022",1.0,4.0,Yes,Not Mandatory,No,A,No,"The professor is not very good at explaining things in a simple manner. Midterms are very difficult. This class is extremely time consuming, especially with the amount of work the labs need. The lectures are very boring.",0,1
2583349.0,ESS241,"Dec 16th, 2021",5.0,4.0,Yes,,Yes,A-,Yes,"This is a great class. The assignments are challenging but it makes you want to learn. You become curious to solve the problems. Tasca is a good Prof. She is very hands-on and guides you through the assignments like it's a puzzle. In the three years at U of T, this is one of my favourite classes",0,0
2583349.0,ESS241,"Mar 5th, 2021",5.0,3.0,Yes,Mandatory,Yes,A-,Yes,"Prof. Santimano is extremely dedicated to student learning . Prof. Santimano always responded to questions I asked in class or email with clear, carefully thoughtout responses. She made me feel like I could ask more questions and that it's ok to take the time to understand the concepts while also providing a path towards understanding.",0,0
2583349.0,ESS241,"Mar 5th, 2021",5.0,4.0,Yes,Mandatory,Yes,A,Yes,"As this course relies on 3D visualization, it was a particularly challenging course to transition to online delivery, yet Professor Santimano went above and beyond in transitioning the course in a way that created a very valuable learning experience.",0,0
2583349.0,ESS241,"Oct 7th, 2020",1.0,5.0,Yes,Not Mandatory,No,Not sure yet,No,"Tasca does not know how to teach. Her weekly labs take hours upon hours to complete. She also can't explain things well and she doesn't understand students' questions most of the time, so the TA's will be your best friends. At least she replies to her emails, but her explanations aren't clear. Avoid Tasca at all costs.",0,0
2428850.0,MGID79,"Apr 14th, 2025",1.0,5.0,Yes,Mandatory,,Rather not say,N/A,"No grading criteria, very high expectations but never let us know how to get a good mark. Highly biased towards certain students. If you don't share her opinion be ready to have a low grade. Don't see how the cumplirse is relevant for MIB students.",0,0
2428850.0,MGID79,"Apr 5th, 2025",1.0,4.0,Yes,Mandatory,,,,Participation is important to do well. She has very specific expectations that are not clearly communicated with little room for questions or clarification. A more respectful and supportive approach would improve the learning experience. Course is also centred around AI and can be difficult if you are not interested or knowledgeable on the topic.,0,0
2428850.0,MGID79,"Mar 11th, 2025",1.0,5.0,Yes,Mandatory,,Not sure yet,N/A,Insanely tough grader. You cannot disagree with her beliefs or you'll get a very low grade. Grades are very subjective and doesn't provide much reasoning behind. The course is so disorganized that she gives you assignments every week and sometimes multiple in a week. She doesn't understand that students take other courses too.,0,0
2428850.0,MGID79,"Jun 24th, 2024",3.0,4.0,Yes,Mandatory,,B,N/A,"Although she is an expert in her many areas of research, she lacks in her teaching abilities and students often find it difficult to follow her readings and lectures. Additionally, her grades for students are relative to where you are with your classmates rather than individual ability and consistent participation which can get quite confusing.",0,0
2428850.0,MGSC01,"Dec 17th, 2019",5.0,2.0,Yes,Mandatory,Yes,A,No,"It's a case based course. Just listen to what she says in class, do the readings before writing your case responses, and you'll get an A",0,0
2428850.0,MGIC01,"Dec 8th, 2019",5.0,4.0,Yes,Mandatory,Yes,,Yes,"Prof. K's strategy course is by far one of the best classes I have ever taken. She takes a deep dive into concepts you think you already know (like Porter's 5 forces) and all of her assigned readings are course-relevant and interesting. On the other hand, doing the readings is key because she knows her stuff well and will call you out on your bs.",0,0
3088745.0,MAT337,"Apr 14th, 2025",5.0,3.0,Yes,Not Mandatory,Yes,A,N/A,"Probably my favourite professor so far. Really good lectures, and you can tell he was passionate about it. All assignments were super fair as long as you studied the material he gave you. Also one of the most caring people ever, would always stay late, or schedule a private office hour. You can tell he really cares and wants students to succeed",0,0
1187697.0,MAT135,"Apr 13th, 2025",2.0,1.0,Yes,Not Mandatory,,A+,N/A,Bro's lecture has literally 4 students left at the end of the semester. The full course goes from 200 students in the waitlist to half of the courses are empty after the first test. I personally got really good grades thanks for my high school teacher. My study performance got improved since I started skipping all of the lectures. ACT is insane.,0,0
1187697.0,MAT135,"Mar 14th, 2025",4.0,1.0,Yes,Not Mandatory,Yes,A-,Yes,Great guy super funny,1,0
1187697.0,MAT135,"Feb 14th, 2025",5.0,5.0,Yes,Not Mandatory,,B+,N/A,"The best MAT135 prof? Absolutely not, but his lectures and the questions you'd spend time on during his lectures does somewhat prepare you for the exams. All Hail Bernardo",0,0
1187697.0,MAT135,"Feb 6th, 2025",5.0,1.0,Yes,Not Mandatory,Yes,F,Yes,"I don't even know where to begin. Bernardo was a father to me. I remember waking up everyday excited to attend his lectures. The one day I accidently missed his lecture because I arrived too early, I was devastated. His lectures did not match with the exams at all but does it even matter when you have been blessed by him?

Praise to be Bernardo",0,1
1187697.0,MAT135,"Feb 2nd, 2025",3.0,1.0,Yes,,,A+,,"Low key he's not as bad as people make him out to be. MAT135 sucked, but he wasn't the course coordinator, so you can't fully pin it on him. A bit erratic as a lecturer, and his style can be jarring if it's your first math course out of high school. Just study outside of class as much as possible and you'll be fine.",1,0
1187697.0,MAT135,"Jan 16th, 2025",1.0,5.0,Yes,Not Mandatory,,A-,N/A,Worst prof at uoft. worst course ever.,2,3
1187697.0,MAT135,"Jan 10th, 2025",1.0,5.0,,,,,,Should be fired,1,3
1187697.0,MAT135,"Jan 10th, 2025",1.0,5.0,Yes,Not Mandatory,,A+,Yes,"Bernardo wastes time on simple concepts without considering application, making students do unhelpful things in class, such as draw a ""crazy graph."" Exams are closer to English, where we had to decipher a Harvard paper over 100 years old on variable stars. I would not recommend him at all, unless you're a masochist.",1,0
1187697.0,MAT135,"Jan 8th, 2025",1.0,3.0,,,,,,bernardo didnt bother to actually answer student questions in class. his handwriting was illegible so i could never see what he was trying to explain. eventually i stopped attending lectures because there was no point as long as he was the professor,0,0
1187697.0,mat244,"Dec 19th, 2024",1.0,4.0,Yes,Not Mandatory,,Not sure yet,N/A,"This is the most unorganized course I have ever taken in uoft. We are supposed to learn ODE and get prepared for 3rd year PDE. he only taught us how to do excel modeling, never mentioned any theorem about ODE during the lecture. Also, the group midterm and group final is just horrible and ridiculous.",0,0
1187697.0,MAT135,"Dec 17th, 2024",1.0,5.0,,Not Mandatory,,F,N/A,I'm graduating this year; thanks to Bro for the only 2 A- I ever received.,0,0
1187697.0,mat244,"Dec 17th, 2024",1.0,2.0,,,,,,"I feel like group tests in this course were Bernardo's idea. Never ever take a course with Bernardo in it, coordinator or not.",0,0
1187697.0,MAT135,"Dec 16th, 2024",2.0,5.0,Yes,Mandatory,,B,Yes,"This class was a real challenge, with tests that felt completely disconnected from the course material. Thankfully, tools like Unstuck ai and the free textbook were helpful for preparing. If you have a strong math foundation, you may get by, but attendance is a must.",0,0
1187697.0,mat244,"Dec 16th, 2024",1.0,5.0,Yes,Mandatory,,D+,Yes,Run! Run! Run! Believe me!,0,0
1187697.0,MAT136,"Dec 10th, 2024",5.0,5.0,Yes,Not Mandatory,Yes,F,Yes,he is my father. (and I love him,0,0
1187697.0,MAT135,"Dec 10th, 2024",1.0,5.0,,Not Mandatory,,Rather not say,N/A,Genuinely an abhorrent professor,0,0
1187697.0,MAT135,"Dec 8th, 2024",3.0,4.0,,,Yes,,,"At least Bernardo is really trying to help and interact with students during lecture, even though his lectures are very strange. For Sarah Mayes-Tang, huh, you know what I mean",0,0
1187697.0,MAT234,"Dec 8th, 2024",1.0,5.0,Yes,Not Mandatory,,Rather not say,N/A,Byzantine Emperor of Mathematics,0,0
1187697.0,MAT135,"Dec 7th, 2024",5.0,5.0,Yes,Not Mandatory,Yes,C,Yes,"BERNARDO I REGRET ALL THE BAD THINGS I SAID ABOUT YOU. YOU MADE THE COURSE MANAGEABLE. YOU MAY NOT BE THE BEST MATH PROF IN THE WORLD, BUT YOU'RE THE BEST MAT135 COURSE COORDINATOR EVER.",0,1
1187697.0,MAT135,"Dec 6th, 2024",3.0,3.0,Yes,Not Mandatory,,A,Yes,"I had him this semester and although I do agree with a lot of the complaints for MAT135 (unclear grading scheme, weak correlation between course content and tests), I don't think my experience in his class was that bad. At least for the midterm, I found that a lot of the word problems were similar in style to his questions in class.",0,1
1187697.0,MAT135,"Dec 4th, 2024",1.0,5.0,Yes,Not Mandatory,,A-,Yes,"The lack of professionalism and organization in this course (and MAT136) is appalling. I took both a year ago, and I can say because of this prof/coordinator, I hate calculus with a passion. Unclear marking schemes, unhelpful and boring lectures, and exams that don't have anything to do with the course content made me want to die honestly. RUNNNNNN",0,0
1187697.0,MAT234,"Dec 2nd, 2024",1.0,5.0,Yes,Not Mandatory,,Incomplete,N/A,"I want to share full 6-star rating to Prof.Bernardo, cuz maximum is 5, this one is exceeded.
Hard work though, we were like a bunch of blind men, wandering around an animal he described as an animal, trying to determine what it was, before finally being told it was a toilet.
Hooray!!!",3,0
1187697.0,MAT135,"Nov 26th, 2024",1.0,4.0,Yes,Not Mandatory,,A,Yes,"Lectures are not worth going to. Each lecture goes over a single practice question, which he wouldn't even explain well. I took calculus in High school, and the 5% I remembered was more useful than his teaching.",0,0
1187697.0,MAT135,"Nov 21st, 2024",5.0,5.0,Yes,Not Mandatory,,Rather not say,N/A,"I used to LOVE calculus and wanted to pursue a major or even a minor in math. Being in his calculus I course made me rethink my entire career path and I absolutely bombed the midterm. However, the reason I am giving him a 5/5 is because at least I didn't have Prof. Sarah Mayes-Tang. I truly wish the best of luck to those in her class.",0,0
1187697.0,MAT135,"Nov 21st, 2024",1.0,5.0,Yes,Not Mandatory,,B+,Yes,"Honestly, he is the worst professor I have ever had. He seems like a nice guy, a little awkward, but honestly, he cannot teach. The midterm and final were both completely unrelated to calculus. I took IB math HL in high school, thinking it would mostly be review; it wasn't. He made my first year living hell and made math a terrifying subject.",0,0
1187697.0,MAT234,"Nov 20th, 2024",1.0,5.0,Yes,Not Mandatory,,Not sure yet,N/A,"Worst professor, bar none",1,0
1187697.0,MAT234,"Oct 23rd, 2024",1.0,5.0,Yes,Not Mandatory,,Not sure yet,N/A,"One point is the minimum standard for Rate my professor, and his lecture is far from reaching one point.",3,0
1187697.0,MAT234,"Oct 22nd, 2024",1.0,4.0,Yes,Not Mandatory,,Drop/Withdrawal,Yes,FEEL THE BERN!!!!!!!!!,2,0
1187697.0,MAT234,"Oct 21st, 2024",1.0,5.0,Yes,Mandatory,,Not sure yet,Yes,"(MAT244 not MAT234)We have done absolutely nothing in lecture other than make models for random scenarios, followed by ""now take 10 mins and model this on excel"". With the intention of catering to the losers in other fields who need to learn modeling for their programs, ""Professor"" Bernardo changed this course from a normal ode course to this slop.",1,0
1187697.0,MAT234,"Oct 8th, 2024",1.0,5.0,,,,,,RUnnnnnnnnnnnnnnnnnnn,0,0
2931250.0,csc108,"Apr 13th, 2025",5.0,1.0,Yes,Not Mandatory,Yes,A+,N/A,He demonstrates a lot of examples in class. The content is very easy if you know java. He explained the content very clear. Love prof!,0,0
2931250.0,csc108,"Jan 15th, 2025",2.0,2.0,Yes,Not Mandatory,,A,N/A,Blud asks us questions and 50% of the time it seems like he doesn't know the answer himself. Luckily I already had some knowledge of cs as did many who stayed in his class. If you have no coding experience please choose a different prof but csc108 overall is straightforward and fair. I find I do most of my learning in the pre-class exercises :P!,0,0
2931250.0,csc108,"Dec 18th, 2024",2.0,3.0,Yes,Not Mandatory,,,N/A,"nice prof, however i found that he was not the best at explaining, nor was he the best help for after class for questions. he was caring and respectful, however, even after going to every lecture i still had extreme difficulty at the end of class, due to lack of explanation in his lectures. great guy though",0,0
2931250.0,csc108,"Jan 31st, 2024",1.0,3.0,,,,,,Not prepared for the class.,0,0
2931250.0,csc108,"Sep 18th, 2023",3.0,3.0,Yes,Not Mandatory,,,N/A,"Felt like he didnt prepare AT ALL for his lectures, he probs thought that since he's doing a PhD in CS, this intro course would not require any prep since he knows everything, but you can tell in lecs he slips up and doesnt know whats on the next slide, when hes writing code he doesnt explain well. hes funny tho and very chill so points for that!",0,0
3081547.0,soc243,"Apr 12th, 2025",5.0,4.0,Yes,Not Mandatory,Yes,B+,N/A,"My favourite course at UofT so far. A tough class, but the professor goes above and beyond to clarify grading criteria, and welcomes all students to come to office hours to discuss course work. The course has real world application, and that along with how he lectures makes it interesting. Prof puts tremendous effort into helping students succeed.",0,0
3081547.0,Soc353,"Apr 9th, 2025",5.0,4.0,Yes,Not Mandatory,Yes,,N/A,"Professor Dubash is really caring and is willing to provide help to his students all the time. The course is  hard but it is also fair. If you put in the effort, you'll definitely see progress. I learned so much from this class, and I would highly recommend it to anyone interested in pursuing sociology in the future! His class will prep you well :D",0,0
3081547.0,Soc353,"Mar 18th, 2025",3.0,5.0,Yes,Not Mandatory,Yes,,N/A,"Eextremely heavy amount of readings. Tests and papers are hard. Overall a hard course comparing to other soc courses at UofT, but the professor is nice and really helpful.",1,0
2988388.0,CHM135,"Apr 12th, 2025",1.0,4.0,Yes,Mandatory,,Not sure yet,Yes,confused at her own slides...,0,0
2988388.0,CHM135,"Apr 11th, 2025",1.0,5.0,Yes,Mandatory,,Not sure yet,Yes,"There were a couple of times when she skipped material in the slides because she self-admittedly found it confusing, and never went back to explain. Spent more time talking about things that weren't tested than showing us how to use the key formulas we needed; made studying incredibly difficult. Concepts were not explained clearly anyway.",0,0
2988388.0,CHM135,"Apr 10th, 2025",1.0,4.0,,Mandatory,,Not sure yet,Yes,"Hard to follow during lectures because she doesn't speak clearly and talks fast. This leads to having to watch lecture recordings multiple times on certain topics or resorting to YouTube to learn the material yourself, as the slides are messy. It's hard to attend class for the ""lecture participation credit"" when the lectures are this disengaging.",0,0
2988388.0,CHM135,"Mar 24th, 2025",1.0,4.0,,Mandatory,,Not sure yet,N/A,"I have to re-learn almost every concept because she explains things terribly. Her lectures are super difficult to follow, as she talks at a fast pace with almost no pauses, & doesn't explain problems in clear, concise steps. She removes info from the student slide copy so missing smt means you have to spend more time reviewing class recordings!",0,0
2988388.0,CHM135,"Mar 11th, 2025",1.0,3.0,Yes,Mandatory,,Not sure yet,Yes,"literally can't teach, I only go to lecture for the weekly participation grade, her slides are also extremely messy and I have to entirely rewrite my own notes to have a solid understanding of what's going on",0,0
2988388.0,CHM135,"Feb 5th, 2025",1.0,3.0,Yes,Mandatory,,Not sure yet,Yes,Haven't finished the course yet but can't wait more to give a comment. She cannot complain things clearly. I hope she can replace the lecture participation credit with other scores so that I can save this time to watch recordings from other professors...,1,0
2588133.0,MGY250,"Apr 12th, 2025",1.0,3.0,,,,Not sure yet,,"We got some of his lectures in MGY250. One of the most disorganized ones, he's also got typo's in them so I doubt he actually dedicated much time to creating them. Just leaves me more confused.",0,0
2588133.0,MGY470,"Apr 25th, 2023",2.0,3.0,,Not Mandatory,,,N/A,"Very disorganized course, please organized the content so that people can understand what's happening in the course. The midterm should be 2 hour than 1 hour.",0,0
2588133.0,MGY470,"Apr 19th, 2022",2.0,5.0,Yes,Not Mandatory,,,N/A,"If you want to get the marks you need to explain everything beyond how much you normally would because they assume you don't know anything if you only answer the question. Need to provide examples for everything even if not asked for. Weird questions, asked for 'key phrases' but are expecting sentences. Cannot be reasoned with, best to avoid.",0,0
2896286.0,PSY220,"Jul 5th, 2025",1.0,5.0,,,,,,"Professor Yim, if you are reading this, I highly respect your dedication to the subject of psychology and your research work. With that being said, please stick to research. Teaching isn't for everyone. To be honest, I don't even know whether you are a good researcher or not, but at least your incompetence there wouldn't affect me.",0,0
2896286.0,PSY220,"Apr 11th, 2025",1.0,5.0,,,,Not sure yet,,"She's such an inspiration to everyone; if she can be a professor, then I can be literally anything I want! She got me debating whether I should show up to her final or skip to run to be the PM of Canada. If I choose the latter and win, then my first order would be shutting down her courses. Please vote for me!",0,0
2896286.0,PSY220,"Mar 30th, 2025",1.0,5.0,Yes,Mandatory,,,N/A,Do not try her classes.,0,0
2896286.0,PSY220,"Mar 30th, 2025",1.0,5.0,,,,Not sure yet,Yes,I hope these RMP reviews are used as opportunities for future students of Yim to reconsider their decision to take her course and for Yim to reconsider her life decisions. Idk how she sleeps every night after scamming her students of their tuition by giving worthless lecs. Like… it's so bad. She doesn't even try to hide that she puts in no effort.,0,0
2896286.0,PSY220,"Jan 30th, 2025",2.0,5.0,Yes,Not Mandatory,,C,Yes,Unclear criteria for short answer questions. She expects you to use very specific words in answers. God forbid you use synonym - full marks off - and you'll need to arrange multiple meeting with her and the TAs to get your marks back. So frustrating I cannot even begin to explain.,0,0
